instance_name,makespan
15x10+mix_001.fjs,478
15x10+mix_002.fjs,513
15x10+mix_003.fjs,568
15x10+mix_004.fjs,534
15x10+mix_005.fjs,534
15x10+mix_006.fjs,614
15x10+mix_007.fjs,554
15x10+mix_008.fjs,541
15x10+mix_009.fjs,463
15x10+mix_010.fjs,502
15x10+mix_011.fjs,636
15x10+mix_012.fjs,542
15x10+mix_013.fjs,476
15x10+mix_014.fjs,485
15x10+mix_015.fjs,514
15x10+mix_016.fjs,563
15x10+mix_017.fjs,507
15x10+mix_018.fjs,481
15x10+mix_019.fjs,555
15x10+mix_020.fjs,501
15x10+mix_021.fjs,500
15x10+mix_022.fjs,555
15x10+mix_023.fjs,546
15x10+mix_024.fjs,546
15x10+mix_025.fjs,570
15x10+mix_026.fjs,539
15x10+mix_027.fjs,429
15x10+mix_028.fjs,491
15x10+mix_029.fjs,684
15x10+mix_030.fjs,478
15x10+mix_031.fjs,494
15x10+mix_032.fjs,616
15x10+mix_033.fjs,469
15x10+mix_034.fjs,516
15x10+mix_035.fjs,524
15x10+mix_036.fjs,453
15x10+mix_037.fjs,532
15x10+mix_038.fjs,477
15x10+mix_039.fjs,540
15x10+mix_040.fjs,563
15x10+mix_041.fjs,578
15x10+mix_042.fjs,461
15x10+mix_043.fjs,535
15x10+mix_044.fjs,503
15x10+mix_045.fjs,501
15x10+mix_046.fjs,483
15x10+mix_047.fjs,484
15x10+mix_048.fjs,495
15x10+mix_049.fjs,483
15x10+mix_050.fjs,551
15x10+mix_051.fjs,401
15x10+mix_052.fjs,428
15x10+mix_053.fjs,499
15x10+mix_054.fjs,443
15x10+mix_055.fjs,563
15x10+mix_056.fjs,460
15x10+mix_057.fjs,530
15x10+mix_058.fjs,532
15x10+mix_059.fjs,498
15x10+mix_060.fjs,641
15x10+mix_061.fjs,518
15x10+mix_062.fjs,554
15x10+mix_063.fjs,501
15x10+mix_064.fjs,538
15x10+mix_065.fjs,409
15x10+mix_066.fjs,512
15x10+mix_067.fjs,521
15x10+mix_068.fjs,570
15x10+mix_069.fjs,613
15x10+mix_070.fjs,406
15x10+mix_071.fjs,454
15x10+mix_072.fjs,572
15x10+mix_073.fjs,489
15x10+mix_074.fjs,610
15x10+mix_075.fjs,500
15x10+mix_076.fjs,654
15x10+mix_077.fjs,639
15x10+mix_078.fjs,572
15x10+mix_079.fjs,543
15x10+mix_080.fjs,695
15x10+mix_081.fjs,483
15x10+mix_082.fjs,412
15x10+mix_083.fjs,512
15x10+mix_084.fjs,513
15x10+mix_085.fjs,639
15x10+mix_086.fjs,519
15x10+mix_087.fjs,528
15x10+mix_088.fjs,446
15x10+mix_089.fjs,465
15x10+mix_090.fjs,637
15x10+mix_091.fjs,510
15x10+mix_092.fjs,507
15x10+mix_093.fjs,547
15x10+mix_094.fjs,436
15x10+mix_095.fjs,480
15x10+mix_096.fjs,544
15x10+mix_097.fjs,543
15x10+mix_098.fjs,492
15x10+mix_099.fjs,429
15x10+mix_100.fjs,543
