instance_name,makespan
30x10+mix_001.fjs,848
30x10+mix_002.fjs,827
30x10+mix_003.fjs,822
30x10+mix_004.fjs,935
30x10+mix_005.fjs,959
30x10+mix_006.fjs,942
30x10+mix_007.fjs,774
30x10+mix_008.fjs,861
30x10+mix_009.fjs,1045
30x10+mix_010.fjs,811
30x10+mix_011.fjs,801
30x10+mix_012.fjs,820
30x10+mix_013.fjs,861
30x10+mix_014.fjs,801
30x10+mix_015.fjs,755
30x10+mix_016.fjs,925
30x10+mix_017.fjs,964
30x10+mix_018.fjs,841
30x10+mix_019.fjs,863
30x10+mix_020.fjs,726
30x10+mix_021.fjs,876
30x10+mix_022.fjs,776
30x10+mix_023.fjs,815
30x10+mix_024.fjs,862
30x10+mix_025.fjs,821
30x10+mix_026.fjs,818
30x10+mix_027.fjs,836
30x10+mix_028.fjs,808
30x10+mix_029.fjs,811
30x10+mix_030.fjs,820
30x10+mix_031.fjs,882
30x10+mix_032.fjs,909
30x10+mix_033.fjs,833
30x10+mix_034.fjs,837
30x10+mix_035.fjs,858
30x10+mix_036.fjs,930
30x10+mix_037.fjs,830
30x10+mix_038.fjs,833
30x10+mix_039.fjs,883
30x10+mix_040.fjs,899
30x10+mix_041.fjs,856
30x10+mix_042.fjs,848
30x10+mix_043.fjs,903
30x10+mix_044.fjs,955
30x10+mix_045.fjs,875
30x10+mix_046.fjs,820
30x10+mix_047.fjs,847
30x10+mix_048.fjs,821
30x10+mix_049.fjs,766
30x10+mix_050.fjs,856
30x10+mix_051.fjs,770
30x10+mix_052.fjs,762
30x10+mix_053.fjs,836
30x10+mix_054.fjs,855
30x10+mix_055.fjs,932
30x10+mix_056.fjs,720
30x10+mix_057.fjs,857
30x10+mix_058.fjs,812
30x10+mix_059.fjs,954
30x10+mix_060.fjs,795
30x10+mix_061.fjs,742
30x10+mix_062.fjs,838
30x10+mix_063.fjs,817
30x10+mix_064.fjs,769
30x10+mix_065.fjs,801
30x10+mix_066.fjs,805
30x10+mix_067.fjs,860
30x10+mix_068.fjs,782
30x10+mix_069.fjs,782
30x10+mix_070.fjs,761
30x10+mix_071.fjs,822
30x10+mix_072.fjs,913
30x10+mix_073.fjs,851
30x10+mix_074.fjs,744
30x10+mix_075.fjs,829
30x10+mix_076.fjs,839
30x10+mix_077.fjs,843
30x10+mix_078.fjs,796
30x10+mix_079.fjs,805
30x10+mix_080.fjs,829
30x10+mix_081.fjs,780
30x10+mix_082.fjs,767
30x10+mix_083.fjs,788
30x10+mix_084.fjs,797
30x10+mix_085.fjs,910
30x10+mix_086.fjs,828
30x10+mix_087.fjs,818
30x10+mix_088.fjs,797
30x10+mix_089.fjs,787
30x10+mix_090.fjs,807
30x10+mix_091.fjs,869
30x10+mix_092.fjs,878
30x10+mix_093.fjs,820
30x10+mix_094.fjs,785
30x10+mix_095.fjs,767
30x10+mix_096.fjs,807
30x10+mix_097.fjs,904
30x10+mix_098.fjs,847
30x10+mix_099.fjs,845
30x10+mix_100.fjs,857
