instance_name,makespan
40x10+mix_001.fjs,1062
40x10+mix_002.fjs,1067
40x10+mix_003.fjs,1025
40x10+mix_004.fjs,1095
40x10+mix_005.fjs,1050
40x10+mix_006.fjs,1040
40x10+mix_007.fjs,1128
40x10+mix_008.fjs,1076
40x10+mix_009.fjs,1050
40x10+mix_010.fjs,1206
40x10+mix_011.fjs,970
40x10+mix_012.fjs,1027
40x10+mix_013.fjs,1082
40x10+mix_014.fjs,1030
40x10+mix_015.fjs,1045
40x10+mix_016.fjs,1148
40x10+mix_017.fjs,1066
40x10+mix_018.fjs,917
40x10+mix_019.fjs,1064
40x10+mix_020.fjs,1035
40x10+mix_021.fjs,1132
40x10+mix_022.fjs,1159
40x10+mix_023.fjs,1192
40x10+mix_024.fjs,1125
40x10+mix_025.fjs,1060
40x10+mix_026.fjs,1040
40x10+mix_027.fjs,1017
40x10+mix_028.fjs,1137
40x10+mix_029.fjs,1054
40x10+mix_030.fjs,1093
40x10+mix_031.fjs,1080
40x10+mix_032.fjs,1103
40x10+mix_033.fjs,1010
40x10+mix_034.fjs,1061
40x10+mix_035.fjs,1059
40x10+mix_036.fjs,1068
40x10+mix_037.fjs,1067
40x10+mix_038.fjs,1088
40x10+mix_039.fjs,1005
40x10+mix_040.fjs,1057
40x10+mix_041.fjs,1076
40x10+mix_042.fjs,1109
40x10+mix_043.fjs,1068
40x10+mix_044.fjs,1054
40x10+mix_045.fjs,1059
40x10+mix_046.fjs,1024
40x10+mix_047.fjs,1186
40x10+mix_048.fjs,968
40x10+mix_049.fjs,1088
40x10+mix_050.fjs,1161
40x10+mix_051.fjs,970
40x10+mix_052.fjs,1069
40x10+mix_053.fjs,1048
40x10+mix_054.fjs,1192
40x10+mix_055.fjs,1151
40x10+mix_056.fjs,1069
40x10+mix_057.fjs,949
40x10+mix_058.fjs,1094
40x10+mix_059.fjs,1024
40x10+mix_060.fjs,1065
40x10+mix_061.fjs,1152
40x10+mix_062.fjs,927
40x10+mix_063.fjs,1015
40x10+mix_064.fjs,1211
40x10+mix_065.fjs,992
40x10+mix_066.fjs,1045
40x10+mix_067.fjs,932
40x10+mix_068.fjs,1070
40x10+mix_069.fjs,1079
40x10+mix_070.fjs,1123
40x10+mix_071.fjs,1046
40x10+mix_072.fjs,1122
40x10+mix_073.fjs,1051
40x10+mix_074.fjs,1031
40x10+mix_075.fjs,1028
40x10+mix_076.fjs,977
40x10+mix_077.fjs,901
40x10+mix_078.fjs,995
40x10+mix_079.fjs,1099
40x10+mix_080.fjs,1057
40x10+mix_081.fjs,1081
40x10+mix_082.fjs,1159
40x10+mix_083.fjs,1125
40x10+mix_084.fjs,1137
40x10+mix_085.fjs,1019
40x10+mix_086.fjs,1076
40x10+mix_087.fjs,1028
40x10+mix_088.fjs,1065
40x10+mix_089.fjs,1154
40x10+mix_090.fjs,1007
40x10+mix_091.fjs,999
40x10+mix_092.fjs,1034
40x10+mix_093.fjs,1143
40x10+mix_094.fjs,1108
40x10+mix_095.fjs,1058
40x10+mix_096.fjs,1092
40x10+mix_097.fjs,1041
40x10+mix_098.fjs,1043
40x10+mix_099.fjs,1018
40x10+mix_100.fjs,1104
