instance_name,makespan
40x10+mix_001.fjs,1198
40x10+mix_002.fjs,1167
40x10+mix_003.fjs,1313
40x10+mix_004.fjs,1310
40x10+mix_005.fjs,1132
40x10+mix_006.fjs,1140
40x10+mix_007.fjs,1268
40x10+mix_008.fjs,1133
40x10+mix_009.fjs,1244
40x10+mix_010.fjs,1283
40x10+mix_011.fjs,1175
40x10+mix_012.fjs,1248
40x10+mix_013.fjs,1231
40x10+mix_014.fjs,1143
40x10+mix_015.fjs,1369
40x10+mix_016.fjs,1326
40x10+mix_017.fjs,1297
40x10+mix_018.fjs,1226
40x10+mix_019.fjs,1220
40x10+mix_020.fjs,1328
40x10+mix_021.fjs,1270
40x10+mix_022.fjs,1385
40x10+mix_023.fjs,1259
40x10+mix_024.fjs,1179
40x10+mix_025.fjs,1280
40x10+mix_026.fjs,1115
40x10+mix_027.fjs,1282
40x10+mix_028.fjs,1416
40x10+mix_029.fjs,1182
40x10+mix_030.fjs,1372
40x10+mix_031.fjs,1159
40x10+mix_032.fjs,1321
40x10+mix_033.fjs,1249
40x10+mix_034.fjs,1130
40x10+mix_035.fjs,1171
40x10+mix_036.fjs,1273
40x10+mix_037.fjs,1254
40x10+mix_038.fjs,1346
40x10+mix_039.fjs,1089
40x10+mix_040.fjs,1209
40x10+mix_041.fjs,1246
40x10+mix_042.fjs,1383
40x10+mix_043.fjs,1256
40x10+mix_044.fjs,1181
40x10+mix_045.fjs,1210
40x10+mix_046.fjs,1284
40x10+mix_047.fjs,1264
40x10+mix_048.fjs,1220
40x10+mix_049.fjs,1112
40x10+mix_050.fjs,1396
40x10+mix_051.fjs,1113
40x10+mix_052.fjs,1406
40x10+mix_053.fjs,1325
40x10+mix_054.fjs,1194
40x10+mix_055.fjs,1293
40x10+mix_056.fjs,1154
40x10+mix_057.fjs,1084
40x10+mix_058.fjs,1293
40x10+mix_059.fjs,1139
40x10+mix_060.fjs,1182
40x10+mix_061.fjs,1175
40x10+mix_062.fjs,1100
40x10+mix_063.fjs,1186
40x10+mix_064.fjs,1525
40x10+mix_065.fjs,1142
40x10+mix_066.fjs,1278
40x10+mix_067.fjs,1114
40x10+mix_068.fjs,1172
40x10+mix_069.fjs,1327
40x10+mix_070.fjs,1256
40x10+mix_071.fjs,1199
40x10+mix_072.fjs,1209
40x10+mix_073.fjs,1212
40x10+mix_074.fjs,1099
40x10+mix_075.fjs,1243
40x10+mix_076.fjs,1139
40x10+mix_077.fjs,1094
40x10+mix_078.fjs,1189
40x10+mix_079.fjs,1231
40x10+mix_080.fjs,1250
40x10+mix_081.fjs,1165
40x10+mix_082.fjs,1393
40x10+mix_083.fjs,1302
40x10+mix_084.fjs,1304
40x10+mix_085.fjs,1108
40x10+mix_086.fjs,1262
40x10+mix_087.fjs,1135
40x10+mix_088.fjs,1196
40x10+mix_089.fjs,1301
40x10+mix_090.fjs,1219
40x10+mix_091.fjs,1217
40x10+mix_092.fjs,1252
40x10+mix_093.fjs,1212
40x10+mix_094.fjs,1395
40x10+mix_095.fjs,1163
40x10+mix_096.fjs,1117
40x10+mix_097.fjs,1297
40x10+mix_098.fjs,1195
40x10+mix_099.fjs,1259
40x10+mix_100.fjs,1174
