instance_name,makespan
20x10+mix_001.fjs,738
20x10+mix_002.fjs,781
20x10+mix_003.fjs,595
20x10+mix_004.fjs,610
20x10+mix_005.fjs,725
20x10+mix_006.fjs,895
20x10+mix_007.fjs,650
20x10+mix_008.fjs,592
20x10+mix_009.fjs,664
20x10+mix_010.fjs,773
20x10+mix_011.fjs,868
20x10+mix_012.fjs,721
20x10+mix_013.fjs,796
20x10+mix_014.fjs,635
20x10+mix_015.fjs,579
20x10+mix_016.fjs,734
20x10+mix_017.fjs,753
20x10+mix_018.fjs,837
20x10+mix_019.fjs,946
20x10+mix_020.fjs,696
20x10+mix_021.fjs,732
20x10+mix_022.fjs,819
20x10+mix_023.fjs,692
20x10+mix_024.fjs,645
20x10+mix_025.fjs,702
20x10+mix_026.fjs,733
20x10+mix_027.fjs,768
20x10+mix_028.fjs,605
20x10+mix_029.fjs,678
20x10+mix_030.fjs,717
20x10+mix_031.fjs,989
20x10+mix_032.fjs,711
20x10+mix_033.fjs,784
20x10+mix_034.fjs,673
20x10+mix_035.fjs,760
20x10+mix_036.fjs,683
20x10+mix_037.fjs,786
20x10+mix_038.fjs,806
20x10+mix_039.fjs,756
20x10+mix_040.fjs,592
20x10+mix_041.fjs,716
20x10+mix_042.fjs,778
20x10+mix_043.fjs,719
20x10+mix_044.fjs,781
20x10+mix_045.fjs,680
20x10+mix_046.fjs,660
20x10+mix_047.fjs,562
20x10+mix_048.fjs,716
20x10+mix_049.fjs,683
20x10+mix_050.fjs,721
20x10+mix_051.fjs,703
20x10+mix_052.fjs,763
20x10+mix_053.fjs,730
20x10+mix_054.fjs,644
20x10+mix_055.fjs,573
20x10+mix_056.fjs,773
20x10+mix_057.fjs,635
20x10+mix_058.fjs,951
20x10+mix_059.fjs,664
20x10+mix_060.fjs,813
20x10+mix_061.fjs,829
20x10+mix_062.fjs,802
20x10+mix_063.fjs,813
20x10+mix_064.fjs,742
20x10+mix_065.fjs,776
20x10+mix_066.fjs,730
20x10+mix_067.fjs,691
20x10+mix_068.fjs,672
20x10+mix_069.fjs,749
20x10+mix_070.fjs,699
20x10+mix_071.fjs,783
20x10+mix_072.fjs,682
20x10+mix_073.fjs,802
20x10+mix_074.fjs,625
20x10+mix_075.fjs,753
20x10+mix_076.fjs,689
20x10+mix_077.fjs,600
20x10+mix_078.fjs,735
20x10+mix_079.fjs,707
20x10+mix_080.fjs,678
20x10+mix_081.fjs,683
20x10+mix_082.fjs,645
20x10+mix_083.fjs,710
20x10+mix_084.fjs,751
20x10+mix_085.fjs,775
20x10+mix_086.fjs,779
20x10+mix_087.fjs,761
20x10+mix_088.fjs,640
20x10+mix_089.fjs,655
20x10+mix_090.fjs,832
20x10+mix_091.fjs,662
20x10+mix_092.fjs,691
20x10+mix_093.fjs,637
20x10+mix_094.fjs,942
20x10+mix_095.fjs,837
20x10+mix_096.fjs,670
20x10+mix_097.fjs,665
20x10+mix_098.fjs,691
20x10+mix_099.fjs,673
20x10+mix_100.fjs,679
