instance_name,makespan
40x10+mix_001.fjs,1191
40x10+mix_002.fjs,1187
40x10+mix_003.fjs,1382
40x10+mix_004.fjs,1152
40x10+mix_005.fjs,1214
40x10+mix_006.fjs,1016
40x10+mix_007.fjs,1441
40x10+mix_008.fjs,1288
40x10+mix_009.fjs,1086
40x10+mix_010.fjs,1395
40x10+mix_011.fjs,1124
40x10+mix_012.fjs,1072
40x10+mix_013.fjs,1109
40x10+mix_014.fjs,1173
40x10+mix_015.fjs,1187
40x10+mix_016.fjs,1624
40x10+mix_017.fjs,1322
40x10+mix_018.fjs,1028
40x10+mix_019.fjs,1214
40x10+mix_020.fjs,1079
40x10+mix_021.fjs,1326
40x10+mix_022.fjs,1212
40x10+mix_023.fjs,1246
40x10+mix_024.fjs,1217
40x10+mix_025.fjs,1276
40x10+mix_026.fjs,1059
40x10+mix_027.fjs,1178
40x10+mix_028.fjs,1125
40x10+mix_029.fjs,1327
40x10+mix_030.fjs,1250
40x10+mix_031.fjs,1284
40x10+mix_032.fjs,1233
40x10+mix_033.fjs,1301
40x10+mix_034.fjs,1301
40x10+mix_035.fjs,1227
40x10+mix_036.fjs,1242
40x10+mix_037.fjs,1113
40x10+mix_038.fjs,1083
40x10+mix_039.fjs,1178
40x10+mix_040.fjs,1090
40x10+mix_041.fjs,1106
40x10+mix_042.fjs,1511
40x10+mix_043.fjs,1076
40x10+mix_044.fjs,1050
40x10+mix_045.fjs,1126
40x10+mix_046.fjs,1020
40x10+mix_047.fjs,1150
40x10+mix_048.fjs,1219
40x10+mix_049.fjs,1210
40x10+mix_050.fjs,1384
40x10+mix_051.fjs,1147
40x10+mix_052.fjs,1130
40x10+mix_053.fjs,1142
40x10+mix_054.fjs,1355
40x10+mix_055.fjs,1309
40x10+mix_056.fjs,1070
40x10+mix_057.fjs,1010
40x10+mix_058.fjs,1225
40x10+mix_059.fjs,1416
40x10+mix_060.fjs,1143
40x10+mix_061.fjs,1165
40x10+mix_062.fjs,1039
40x10+mix_063.fjs,1149
40x10+mix_064.fjs,1570
40x10+mix_065.fjs,1226
40x10+mix_066.fjs,1371
40x10+mix_067.fjs,994
40x10+mix_068.fjs,1380
40x10+mix_069.fjs,1190
40x10+mix_070.fjs,1222
40x10+mix_071.fjs,1077
40x10+mix_072.fjs,1173
40x10+mix_073.fjs,1255
40x10+mix_074.fjs,1173
40x10+mix_075.fjs,1078
40x10+mix_076.fjs,1168
40x10+mix_077.fjs,1026
40x10+mix_078.fjs,1061
40x10+mix_079.fjs,1235
40x10+mix_080.fjs,1101
40x10+mix_081.fjs,1332
40x10+mix_082.fjs,1461
40x10+mix_083.fjs,1193
40x10+mix_084.fjs,1433
40x10+mix_085.fjs,1156
40x10+mix_086.fjs,1028
40x10+mix_087.fjs,1356
40x10+mix_088.fjs,1189
40x10+mix_089.fjs,1410
40x10+mix_090.fjs,1548
40x10+mix_091.fjs,1231
40x10+mix_092.fjs,1173
40x10+mix_093.fjs,1150
40x10+mix_094.fjs,1222
40x10+mix_095.fjs,1110
40x10+mix_096.fjs,1208
40x10+mix_097.fjs,1249
40x10+mix_098.fjs,1137
40x10+mix_099.fjs,1160
40x10+mix_100.fjs,1416
