instance_name,makespan
20x5+mix_001.fjs,782
20x5+mix_002.fjs,862
20x5+mix_003.fjs,839
20x5+mix_004.fjs,802
20x5+mix_005.fjs,819
20x5+mix_006.fjs,888
20x5+mix_007.fjs,788
20x5+mix_008.fjs,776
20x5+mix_009.fjs,845
20x5+mix_010.fjs,692
20x5+mix_011.fjs,789
20x5+mix_012.fjs,858
20x5+mix_013.fjs,784
20x5+mix_014.fjs,834
20x5+mix_015.fjs,720
20x5+mix_016.fjs,722
20x5+mix_017.fjs,941
20x5+mix_018.fjs,681
20x5+mix_019.fjs,868
20x5+mix_020.fjs,1094
20x5+mix_021.fjs,859
20x5+mix_022.fjs,723
20x5+mix_023.fjs,830
20x5+mix_024.fjs,798
20x5+mix_025.fjs,1069
20x5+mix_026.fjs,1005
20x5+mix_027.fjs,829
20x5+mix_028.fjs,884
20x5+mix_029.fjs,1071
20x5+mix_030.fjs,705
20x5+mix_031.fjs,956
20x5+mix_032.fjs,626
20x5+mix_033.fjs,754
20x5+mix_034.fjs,731
20x5+mix_035.fjs,823
20x5+mix_036.fjs,829
20x5+mix_037.fjs,949
20x5+mix_038.fjs,571
20x5+mix_039.fjs,758
20x5+mix_040.fjs,720
20x5+mix_041.fjs,818
20x5+mix_042.fjs,926
20x5+mix_043.fjs,960
20x5+mix_044.fjs,902
20x5+mix_045.fjs,910
20x5+mix_046.fjs,802
20x5+mix_047.fjs,862
20x5+mix_048.fjs,815
20x5+mix_049.fjs,743
20x5+mix_050.fjs,1052
20x5+mix_051.fjs,775
20x5+mix_052.fjs,759
20x5+mix_053.fjs,952
20x5+mix_054.fjs,780
20x5+mix_055.fjs,910
20x5+mix_056.fjs,824
20x5+mix_057.fjs,827
20x5+mix_058.fjs,913
20x5+mix_059.fjs,851
20x5+mix_060.fjs,815
20x5+mix_061.fjs,981
20x5+mix_062.fjs,760
20x5+mix_063.fjs,998
20x5+mix_064.fjs,768
20x5+mix_065.fjs,708
20x5+mix_066.fjs,945
20x5+mix_067.fjs,739
20x5+mix_068.fjs,935
20x5+mix_069.fjs,820
20x5+mix_070.fjs,1094
20x5+mix_071.fjs,992
20x5+mix_072.fjs,814
20x5+mix_073.fjs,917
20x5+mix_074.fjs,939
20x5+mix_075.fjs,814
20x5+mix_076.fjs,813
20x5+mix_077.fjs,842
20x5+mix_078.fjs,1088
20x5+mix_079.fjs,602
20x5+mix_080.fjs,563
20x5+mix_081.fjs,728
20x5+mix_082.fjs,970
20x5+mix_083.fjs,966
20x5+mix_084.fjs,724
20x5+mix_085.fjs,778
20x5+mix_086.fjs,788
20x5+mix_087.fjs,939
20x5+mix_088.fjs,869
20x5+mix_089.fjs,742
20x5+mix_090.fjs,915
20x5+mix_091.fjs,771
20x5+mix_092.fjs,795
20x5+mix_093.fjs,889
20x5+mix_094.fjs,826
20x5+mix_095.fjs,645
20x5+mix_096.fjs,821
20x5+mix_097.fjs,1072
20x5+mix_098.fjs,804
20x5+mix_099.fjs,757
20x5+mix_100.fjs,810
