instance_name,makespan
0928_20j_10m.fjs,261
0929_20j_10m.fjs,245
0931_20j_10m.fjs,237
0932_20j_10m.fjs,252
0933_20j_10m.fjs,242
0935_20j_10m.fjs,225
0936_20j_10m.fjs,253
0937_20j_10m.fjs,242
0938_20j_10m.fjs,217
0940_20j_10m.fjs,241
0941_20j_10m.fjs,257
0942_20j_10m.fjs,279
0944_20j_10m.fjs,221
0945_20j_10m.fjs,247
0946_20j_10m.fjs,228
0948_20j_10m.fjs,245
0949_20j_10m.fjs,263
0950_20j_10m.fjs,252
0951_20j_10m.fjs,264
0953_20j_10m.fjs,237
0954_20j_10m.fjs,244
0955_20j_10m.fjs,234
0957_20j_10m.fjs,265
0958_20j_10m.fjs,230
0959_20j_10m.fjs,251
1001_20j_10m.fjs,269
1002_20j_10m.fjs,249
1003_20j_10m.fjs,233
1005_20j_10m.fjs,247
1006_20j_10m.fjs,233
1007_20j_10m.fjs,251
1009_20j_10m.fjs,264
1010_20j_10m.fjs,252
1011_20j_10m.fjs,258
1013_20j_10m.fjs,269
1014_20j_10m.fjs,248
1015_20j_10m.fjs,278
1016_20j_10m.fjs,271
1018_20j_10m.fjs,268
1019_20j_10m.fjs,271
1021_20j_10m.fjs,229
1022_20j_10m.fjs,264
1023_20j_10m.fjs,257
1025_20j_10m.fjs,247
1026_20j_10m.fjs,255
1027_20j_10m.fjs,219
1029_20j_10m.fjs,248
1030_20j_10m.fjs,256
1031_20j_10m.fjs,241
1032_20j_10m.fjs,250
1034_20j_10m.fjs,343
1035_20j_10m.fjs,240
1036_20j_10m.fjs,269
1038_20j_10m.fjs,255
1039_20j_10m.fjs,251
1040_20j_10m.fjs,260
1042_20j_10m.fjs,243
1043_20j_10m.fjs,267
1044_20j_10m.fjs,266
1046_20j_10m.fjs,260
1047_20j_10m.fjs,247
1048_20j_10m.fjs,247
1050_20j_10m.fjs,239
1051_20j_10m.fjs,255
1052_20j_10m.fjs,254
1054_20j_10m.fjs,300
1055_20j_10m.fjs,240
1056_20j_10m.fjs,243
1057_20j_10m.fjs,228
1059_20j_10m.fjs,264
1100_20j_10m.fjs,240
1101_20j_10m.fjs,290
1103_20j_10m.fjs,252
1104_20j_10m.fjs,274
1105_20j_10m.fjs,242
1107_20j_10m.fjs,268
1108_20j_10m.fjs,214
1109_20j_10m.fjs,258
1111_20j_10m.fjs,243
1112_20j_10m.fjs,265
1113_20j_10m.fjs,237
1115_20j_10m.fjs,267
1116_20j_10m.fjs,239
1117_20j_10m.fjs,286
1118_20j_10m.fjs,249
1120_20j_10m.fjs,232
1121_20j_10m.fjs,246
1122_20j_10m.fjs,280
1124_20j_10m.fjs,289
1125_20j_10m.fjs,254
1126_20j_10m.fjs,246
1128_20j_10m.fjs,263
1129_20j_10m.fjs,288
1130_20j_10m.fjs,235
1132_20j_10m.fjs,255
1133_20j_10m.fjs,240
1134_20j_10m.fjs,255
1135_20j_10m.fjs,290
1137_20j_10m.fjs,254
1138_20j_10m.fjs,231
