instance_name,makespan
1615_15j_10m.fjs,210
1616_15j_10m.fjs,228
1617_15j_10m.fjs,220
1618_15j_10m.fjs,218
1620_15j_10m.fjs,199
1621_15j_10m.fjs,287
1622_15j_10m.fjs,244
1623_15j_10m.fjs,211
1625_15j_10m.fjs,264
1626_15j_10m.fjs,188
1627_15j_10m.fjs,231
1628_15j_10m.fjs,234
1629_15j_10m.fjs,227
1631_15j_10m.fjs,228
1632_15j_10m.fjs,202
1633_15j_10m.fjs,177
1634_15j_10m.fjs,239
1636_15j_10m.fjs,188
1637_15j_10m.fjs,188
1638_15j_10m.fjs,196
1639_15j_10m.fjs,187
1641_15j_10m.fjs,228
1642_15j_10m.fjs,220
1643_15j_10m.fjs,216
1644_15j_10m.fjs,167
1646_15j_10m.fjs,220
1647_15j_10m.fjs,208
1648_15j_10m.fjs,181
1649_15j_10m.fjs,218
1651_15j_10m.fjs,207
1652_15j_10m.fjs,197
1653_15j_10m.fjs,253
1654_15j_10m.fjs,238
1656_15j_10m.fjs,209
1657_15j_10m.fjs,214
1658_15j_10m.fjs,199
1659_15j_10m.fjs,182
1701_15j_10m.fjs,208
1702_15j_10m.fjs,194
1703_15j_10m.fjs,201
1704_15j_10m.fjs,215
1706_15j_10m.fjs,229
1707_15j_10m.fjs,226
1708_15j_10m.fjs,259
1709_15j_10m.fjs,243
1711_15j_10m.fjs,253
1712_15j_10m.fjs,215
1713_15j_10m.fjs,230
1714_15j_10m.fjs,250
1716_15j_10m.fjs,214
1717_15j_10m.fjs,161
1718_15j_10m.fjs,272
1719_15j_10m.fjs,252
1721_15j_10m.fjs,246
1722_15j_10m.fjs,203
1723_15j_10m.fjs,225
1725_15j_10m.fjs,235
1726_15j_10m.fjs,213
1727_15j_10m.fjs,262
1728_15j_10m.fjs,219
1730_15j_10m.fjs,230
1731_15j_10m.fjs,203
1732_15j_10m.fjs,170
1733_15j_10m.fjs,195
1735_15j_10m.fjs,185
1736_15j_10m.fjs,211
1737_15j_10m.fjs,227
1738_15j_10m.fjs,188
1740_15j_10m.fjs,267
1741_15j_10m.fjs,203
1742_15j_10m.fjs,223
1743_15j_10m.fjs,288
1745_15j_10m.fjs,209
1746_15j_10m.fjs,204
1747_15j_10m.fjs,201
1748_15j_10m.fjs,240
1750_15j_10m.fjs,185
1751_15j_10m.fjs,225
1752_15j_10m.fjs,211
1753_15j_10m.fjs,199
1755_15j_10m.fjs,220
1756_15j_10m.fjs,283
1757_15j_10m.fjs,191
1758_15j_10m.fjs,250
1800_15j_10m.fjs,229
1801_15j_10m.fjs,265
1802_15j_10m.fjs,209
1803_15j_10m.fjs,239
1805_15j_10m.fjs,212
1806_15j_10m.fjs,206
1807_15j_10m.fjs,180
1808_15j_10m.fjs,212
1810_15j_10m.fjs,257
1811_15j_10m.fjs,252
1812_15j_10m.fjs,296
1813_15j_10m.fjs,214
1815_15j_10m.fjs,252
1816_15j_10m.fjs,233
1817_15j_10m.fjs,253
1818_15j_10m.fjs,248
