instance_name,makespan
3731_30j_10m.fjs,344
3733_30j_10m.fjs,403
3734_30j_10m.fjs,346
3735_30j_10m.fjs,409
3737_30j_10m.fjs,383
3738_30j_10m.fjs,328
3740_30j_10m.fjs,325
3741_30j_10m.fjs,332
3742_30j_10m.fjs,326
3744_30j_10m.fjs,328
3745_30j_10m.fjs,373
3747_30j_10m.fjs,433
3748_30j_10m.fjs,362
3749_30j_10m.fjs,427
3751_30j_10m.fjs,354
3752_30j_10m.fjs,389
3754_30j_10m.fjs,374
3755_30j_10m.fjs,385
3756_30j_10m.fjs,352
3758_30j_10m.fjs,378
3759_30j_10m.fjs,396
3801_30j_10m.fjs,345
3802_30j_10m.fjs,347
3803_30j_10m.fjs,331
3805_30j_10m.fjs,361
3806_30j_10m.fjs,360
3808_30j_10m.fjs,387
3809_30j_10m.fjs,403
3810_30j_10m.fjs,371
3812_30j_10m.fjs,323
3813_30j_10m.fjs,377
3814_30j_10m.fjs,393
3816_30j_10m.fjs,423
3817_30j_10m.fjs,332
3819_30j_10m.fjs,364
3820_30j_10m.fjs,339
3822_30j_10m.fjs,392
3823_30j_10m.fjs,400
3824_30j_10m.fjs,340
3826_30j_10m.fjs,360
3827_30j_10m.fjs,410
3829_30j_10m.fjs,367
3830_30j_10m.fjs,360
3831_30j_10m.fjs,389
3833_30j_10m.fjs,363
3834_30j_10m.fjs,325
3836_30j_10m.fjs,382
3837_30j_10m.fjs,325
3838_30j_10m.fjs,370
3840_30j_10m.fjs,353
3841_30j_10m.fjs,380
3843_30j_10m.fjs,410
3844_30j_10m.fjs,379
3845_30j_10m.fjs,370
3847_30j_10m.fjs,366
3848_30j_10m.fjs,341
3850_30j_10m.fjs,351
3851_30j_10m.fjs,335
3852_30j_10m.fjs,359
3854_30j_10m.fjs,385
3855_30j_10m.fjs,381
3856_30j_10m.fjs,310
3858_30j_10m.fjs,344
3859_30j_10m.fjs,516
3901_30j_10m.fjs,326
3902_30j_10m.fjs,326
3903_30j_10m.fjs,332
3905_30j_10m.fjs,361
3906_30j_10m.fjs,367
3908_30j_10m.fjs,344
3909_30j_10m.fjs,362
3911_30j_10m.fjs,372
3912_30j_10m.fjs,371
3913_30j_10m.fjs,393
3915_30j_10m.fjs,371
3916_30j_10m.fjs,342
3918_30j_10m.fjs,368
3919_30j_10m.fjs,363
3920_30j_10m.fjs,339
3922_30j_10m.fjs,380
3923_30j_10m.fjs,369
3925_30j_10m.fjs,399
3926_30j_10m.fjs,356
3927_30j_10m.fjs,401
3929_30j_10m.fjs,350
3930_30j_10m.fjs,409
3932_30j_10m.fjs,462
3933_30j_10m.fjs,351
3934_30j_10m.fjs,331
3936_30j_10m.fjs,354
3937_30j_10m.fjs,328
3939_30j_10m.fjs,397
3940_30j_10m.fjs,342
3941_30j_10m.fjs,310
3943_30j_10m.fjs,327
3944_30j_10m.fjs,380
3946_30j_10m.fjs,427
3947_30j_10m.fjs,405
3948_30j_10m.fjs,397
3950_30j_10m.fjs,384
