instance_name,makespan
30x10+mix_001.fjs,820
30x10+mix_002.fjs,770
30x10+mix_003.fjs,774
30x10+mix_004.fjs,868
30x10+mix_005.fjs,887
30x10+mix_006.fjs,940
30x10+mix_007.fjs,748
30x10+mix_008.fjs,855
30x10+mix_009.fjs,930
30x10+mix_010.fjs,801
30x10+mix_011.fjs,791
30x10+mix_012.fjs,844
30x10+mix_013.fjs,816
30x10+mix_014.fjs,817
30x10+mix_015.fjs,767
30x10+mix_016.fjs,918
30x10+mix_017.fjs,875
30x10+mix_018.fjs,766
30x10+mix_019.fjs,808
30x10+mix_020.fjs,666
30x10+mix_021.fjs,904
30x10+mix_022.fjs,762
30x10+mix_023.fjs,812
30x10+mix_024.fjs,908
30x10+mix_025.fjs,795
30x10+mix_026.fjs,830
30x10+mix_027.fjs,902
30x10+mix_028.fjs,780
30x10+mix_029.fjs,796
30x10+mix_030.fjs,810
30x10+mix_031.fjs,851
30x10+mix_032.fjs,878
30x10+mix_033.fjs,751
30x10+mix_034.fjs,836
30x10+mix_035.fjs,822
30x10+mix_036.fjs,882
30x10+mix_037.fjs,779
30x10+mix_038.fjs,851
30x10+mix_039.fjs,886
30x10+mix_040.fjs,865
30x10+mix_041.fjs,844
30x10+mix_042.fjs,863
30x10+mix_043.fjs,842
30x10+mix_044.fjs,892
30x10+mix_045.fjs,922
30x10+mix_046.fjs,796
30x10+mix_047.fjs,793
30x10+mix_048.fjs,787
30x10+mix_049.fjs,781
30x10+mix_050.fjs,812
30x10+mix_051.fjs,832
30x10+mix_052.fjs,786
30x10+mix_053.fjs,846
30x10+mix_054.fjs,845
30x10+mix_055.fjs,970
30x10+mix_056.fjs,707
30x10+mix_057.fjs,845
30x10+mix_058.fjs,774
30x10+mix_059.fjs,881
30x10+mix_060.fjs,802
30x10+mix_061.fjs,710
30x10+mix_062.fjs,791
30x10+mix_063.fjs,815
30x10+mix_064.fjs,813
30x10+mix_065.fjs,769
30x10+mix_066.fjs,790
30x10+mix_067.fjs,833
30x10+mix_068.fjs,805
30x10+mix_069.fjs,779
30x10+mix_070.fjs,741
30x10+mix_071.fjs,807
30x10+mix_072.fjs,946
30x10+mix_073.fjs,869
30x10+mix_074.fjs,759
30x10+mix_075.fjs,813
30x10+mix_076.fjs,872
30x10+mix_077.fjs,832
30x10+mix_078.fjs,800
30x10+mix_079.fjs,791
30x10+mix_080.fjs,896
30x10+mix_081.fjs,755
30x10+mix_082.fjs,755
30x10+mix_083.fjs,749
30x10+mix_084.fjs,732
30x10+mix_085.fjs,853
30x10+mix_086.fjs,848
30x10+mix_087.fjs,769
30x10+mix_088.fjs,790
30x10+mix_089.fjs,740
30x10+mix_090.fjs,799
30x10+mix_091.fjs,812
30x10+mix_092.fjs,837
30x10+mix_093.fjs,882
30x10+mix_094.fjs,795
30x10+mix_095.fjs,772
30x10+mix_096.fjs,834
30x10+mix_097.fjs,862
30x10+mix_098.fjs,870
30x10+mix_099.fjs,835
30x10+mix_100.fjs,904
