instance_name,makespan
40x10+mix_001.fjs,1040
40x10+mix_002.fjs,1001
40x10+mix_003.fjs,1035
40x10+mix_004.fjs,1077
40x10+mix_005.fjs,1061
40x10+mix_006.fjs,1022
40x10+mix_007.fjs,1073
40x10+mix_008.fjs,1061
40x10+mix_009.fjs,1070
40x10+mix_010.fjs,1150
40x10+mix_011.fjs,987
40x10+mix_012.fjs,951
40x10+mix_013.fjs,1039
40x10+mix_014.fjs,1022
40x10+mix_015.fjs,1050
40x10+mix_016.fjs,1174
40x10+mix_017.fjs,1108
40x10+mix_018.fjs,937
40x10+mix_019.fjs,1040
40x10+mix_020.fjs,1047
40x10+mix_021.fjs,1119
40x10+mix_022.fjs,1128
40x10+mix_023.fjs,1161
40x10+mix_024.fjs,1068
40x10+mix_025.fjs,1046
40x10+mix_026.fjs,982
40x10+mix_027.fjs,1036
40x10+mix_028.fjs,1138
40x10+mix_029.fjs,1030
40x10+mix_030.fjs,1094
40x10+mix_031.fjs,1096
40x10+mix_032.fjs,1123
40x10+mix_033.fjs,1040
40x10+mix_034.fjs,1030
40x10+mix_035.fjs,1072
40x10+mix_036.fjs,1056
40x10+mix_037.fjs,1084
40x10+mix_038.fjs,1028
40x10+mix_039.fjs,1000
40x10+mix_040.fjs,1035
40x10+mix_041.fjs,1044
40x10+mix_042.fjs,1091
40x10+mix_043.fjs,1027
40x10+mix_044.fjs,1056
40x10+mix_045.fjs,1021
40x10+mix_046.fjs,1002
40x10+mix_047.fjs,1108
40x10+mix_048.fjs,971
40x10+mix_049.fjs,1033
40x10+mix_050.fjs,1103
40x10+mix_051.fjs,944
40x10+mix_052.fjs,1088
40x10+mix_053.fjs,1000
40x10+mix_054.fjs,1142
40x10+mix_055.fjs,1108
40x10+mix_056.fjs,1012
40x10+mix_057.fjs,943
40x10+mix_058.fjs,1120
40x10+mix_059.fjs,1004
40x10+mix_060.fjs,1024
40x10+mix_061.fjs,1127
40x10+mix_062.fjs,939
40x10+mix_063.fjs,1023
40x10+mix_064.fjs,1232
40x10+mix_065.fjs,995
40x10+mix_066.fjs,1037
40x10+mix_067.fjs,924
40x10+mix_068.fjs,1094
40x10+mix_069.fjs,1037
40x10+mix_070.fjs,1052
40x10+mix_071.fjs,1041
40x10+mix_072.fjs,1059
40x10+mix_073.fjs,1039
40x10+mix_074.fjs,1033
40x10+mix_075.fjs,1038
40x10+mix_076.fjs,1001
40x10+mix_077.fjs,937
40x10+mix_078.fjs,963
40x10+mix_079.fjs,1073
40x10+mix_080.fjs,1003
40x10+mix_081.fjs,1041
40x10+mix_082.fjs,1183
40x10+mix_083.fjs,1148
40x10+mix_084.fjs,1013
40x10+mix_085.fjs,1032
40x10+mix_086.fjs,1057
40x10+mix_087.fjs,1015
40x10+mix_088.fjs,1018
40x10+mix_089.fjs,1090
40x10+mix_090.fjs,987
40x10+mix_091.fjs,1059
40x10+mix_092.fjs,1081
40x10+mix_093.fjs,1075
40x10+mix_094.fjs,1056
40x10+mix_095.fjs,1050
40x10+mix_096.fjs,1010
40x10+mix_097.fjs,1045
40x10+mix_098.fjs,979
40x10+mix_099.fjs,1065
40x10+mix_100.fjs,1062
