instance_name,makespan
0928_20j_10m.fjs,214
0929_20j_10m.fjs,205
0931_20j_10m.fjs,201
0932_20j_10m.fjs,211
0933_20j_10m.fjs,203
0935_20j_10m.fjs,185
0936_20j_10m.fjs,207
0937_20j_10m.fjs,202
0938_20j_10m.fjs,193
0940_20j_10m.fjs,209
0941_20j_10m.fjs,199
0942_20j_10m.fjs,217
0944_20j_10m.fjs,196
0945_20j_10m.fjs,209
0946_20j_10m.fjs,197
0948_20j_10m.fjs,205
0949_20j_10m.fjs,220
0950_20j_10m.fjs,230
0951_20j_10m.fjs,209
0953_20j_10m.fjs,202
0954_20j_10m.fjs,185
0955_20j_10m.fjs,214
0957_20j_10m.fjs,214
0958_20j_10m.fjs,202
0959_20j_10m.fjs,203
1001_20j_10m.fjs,209
1002_20j_10m.fjs,203
1003_20j_10m.fjs,226
1005_20j_10m.fjs,190
1006_20j_10m.fjs,208
1007_20j_10m.fjs,213
1009_20j_10m.fjs,217
1010_20j_10m.fjs,220
1011_20j_10m.fjs,219
1013_20j_10m.fjs,216
1014_20j_10m.fjs,206
1015_20j_10m.fjs,215
1016_20j_10m.fjs,215
1018_20j_10m.fjs,190
1019_20j_10m.fjs,211
1021_20j_10m.fjs,188
1022_20j_10m.fjs,206
1023_20j_10m.fjs,203
1025_20j_10m.fjs,213
1026_20j_10m.fjs,203
1027_20j_10m.fjs,186
1029_20j_10m.fjs,207
1030_20j_10m.fjs,200
1031_20j_10m.fjs,202
1032_20j_10m.fjs,193
1034_20j_10m.fjs,243
1035_20j_10m.fjs,202
1036_20j_10m.fjs,219
1038_20j_10m.fjs,221
1039_20j_10m.fjs,221
1040_20j_10m.fjs,210
1042_20j_10m.fjs,217
1043_20j_10m.fjs,220
1044_20j_10m.fjs,240
1046_20j_10m.fjs,217
1047_20j_10m.fjs,211
1048_20j_10m.fjs,210
1050_20j_10m.fjs,206
1051_20j_10m.fjs,221
1052_20j_10m.fjs,211
1054_20j_10m.fjs,216
1055_20j_10m.fjs,197
1056_20j_10m.fjs,211
1057_20j_10m.fjs,208
1059_20j_10m.fjs,211
1100_20j_10m.fjs,191
1101_20j_10m.fjs,223
1103_20j_10m.fjs,216
1104_20j_10m.fjs,214
1105_20j_10m.fjs,204
1107_20j_10m.fjs,235
1108_20j_10m.fjs,198
1109_20j_10m.fjs,212
1111_20j_10m.fjs,186
1112_20j_10m.fjs,211
1113_20j_10m.fjs,206
1115_20j_10m.fjs,198
1116_20j_10m.fjs,198
1117_20j_10m.fjs,209
1118_20j_10m.fjs,222
1120_20j_10m.fjs,206
1121_20j_10m.fjs,211
1122_20j_10m.fjs,207
1124_20j_10m.fjs,232
1125_20j_10m.fjs,218
1126_20j_10m.fjs,215
1128_20j_10m.fjs,222
1129_20j_10m.fjs,218
1130_20j_10m.fjs,215
1132_20j_10m.fjs,211
1133_20j_10m.fjs,211
1134_20j_10m.fjs,209
1135_20j_10m.fjs,204
1137_20j_10m.fjs,225
1138_20j_10m.fjs,210
