instance_name,makespan
1615_15j_10m.fjs,166
1616_15j_10m.fjs,151
1617_15j_10m.fjs,156
1618_15j_10m.fjs,182
1620_15j_10m.fjs,164
1621_15j_10m.fjs,163
1622_15j_10m.fjs,168
1623_15j_10m.fjs,161
1625_15j_10m.fjs,179
1626_15j_10m.fjs,162
1627_15j_10m.fjs,152
1628_15j_10m.fjs,151
1629_15j_10m.fjs,170
1631_15j_10m.fjs,163
1632_15j_10m.fjs,160
1633_15j_10m.fjs,145
1634_15j_10m.fjs,143
1636_15j_10m.fjs,151
1637_15j_10m.fjs,157
1638_15j_10m.fjs,139
1639_15j_10m.fjs,158
1641_15j_10m.fjs,163
1642_15j_10m.fjs,162
1643_15j_10m.fjs,185
1644_15j_10m.fjs,145
1646_15j_10m.fjs,155
1647_15j_10m.fjs,162
1648_15j_10m.fjs,146
1649_15j_10m.fjs,166
1651_15j_10m.fjs,160
1652_15j_10m.fjs,164
1653_15j_10m.fjs,171
1654_15j_10m.fjs,154
1656_15j_10m.fjs,150
1657_15j_10m.fjs,161
1658_15j_10m.fjs,164
1659_15j_10m.fjs,155
1701_15j_10m.fjs,166
1702_15j_10m.fjs,145
1703_15j_10m.fjs,165
1704_15j_10m.fjs,188
1706_15j_10m.fjs,185
1707_15j_10m.fjs,164
1708_15j_10m.fjs,176
1709_15j_10m.fjs,173
1711_15j_10m.fjs,166
1712_15j_10m.fjs,171
1713_15j_10m.fjs,164
1714_15j_10m.fjs,178
1716_15j_10m.fjs,157
1717_15j_10m.fjs,167
1718_15j_10m.fjs,180
1719_15j_10m.fjs,202
1721_15j_10m.fjs,161
1722_15j_10m.fjs,164
1723_15j_10m.fjs,179
1725_15j_10m.fjs,161
1726_15j_10m.fjs,168
1727_15j_10m.fjs,165
1728_15j_10m.fjs,166
1730_15j_10m.fjs,161
1731_15j_10m.fjs,142
1732_15j_10m.fjs,156
1733_15j_10m.fjs,149
1735_15j_10m.fjs,150
1736_15j_10m.fjs,153
1737_15j_10m.fjs,154
1738_15j_10m.fjs,156
1740_15j_10m.fjs,144
1741_15j_10m.fjs,157
1742_15j_10m.fjs,158
1743_15j_10m.fjs,175
1745_15j_10m.fjs,155
1746_15j_10m.fjs,165
1747_15j_10m.fjs,153
1748_15j_10m.fjs,158
1750_15j_10m.fjs,154
1751_15j_10m.fjs,194
1752_15j_10m.fjs,161
1753_15j_10m.fjs,156
1755_15j_10m.fjs,139
1756_15j_10m.fjs,162
1757_15j_10m.fjs,155
1758_15j_10m.fjs,147
1800_15j_10m.fjs,160
1801_15j_10m.fjs,157
1802_15j_10m.fjs,153
1803_15j_10m.fjs,174
1805_15j_10m.fjs,152
1806_15j_10m.fjs,145
1807_15j_10m.fjs,145
1808_15j_10m.fjs,169
1810_15j_10m.fjs,178
1811_15j_10m.fjs,171
1812_15j_10m.fjs,168
1813_15j_10m.fjs,172
1815_15j_10m.fjs,167
1816_15j_10m.fjs,157
1817_15j_10m.fjs,163
1818_15j_10m.fjs,155
